ATCC	396	5542
ATCC	397	5538
ATCC	398	5542
ATCC	399	5542
ATCC	400	5533
ATCC	401	5537
ATCC	402	5531
ATCC	403	5535
ATCC	404	5516
ATCC	405	5539
ATCC	406	5536
ATCC	407	5542
ATCC	408	5531
ATCC	409	5544
ATCC	410	5533
ATCC	411	5530
ATCC	412	5536
ATCC	413	5538
ATCC	414	5526
ATCC	415	5541
ATCC	416	5531
ATCC	417	5537
ATCC	418	5532
ATCC	419	5536
ATCC	420	5538
ATCC	421	5540
ATCC	422	5540
ATCC	423	5542
ATCC	424	5540
ATCC	425	5536
ATCC	426	5543
ATCC	427	5528
ATCC	428	5539
ATCC	429	5543
ATCC	430	5528
ATCC	431	5531
ATCC	432	5531
ATCC	433	5529
ATCC	434	5518
ATCC	435	5511
ATCC	436	5528
ATCC	437	5513
ATCC	438	5540
ATCC	439	5506
ATCC	440	5454
ATCC	441	5407
ATCC	442	5332
ATCC	443	5274
ATCC	444	5239
ATCC	445	5112
ATCC	446	4056
ATCC	447	3940
ATCC	448	3968
ATCC	449	4381
ATCC	450	4709
ATCC	451	4876
ATCC	452	5051
ATCC	453	5489
ATCC	454	5125
ATCC	455	5408
ATCC	456	5447
ATCC	457	5533
ATCC	458	5544
ATCC	459	5536
ATCC	460	5545
ATCC	461	5545
ATCC	462	5537
ATCC	463	5540
ATCC	464	5528
ATCC	465	5529
ATCC	466	5541
ATCC	467	5532
ATCC	468	5537
ATCC	469	5531
ATCC	470	5511
ATCC	471	5481
ATCC	472	5527
ATCC	473	5520
ATCC	474	5530
ATCC	475	5517
ATCC	476	5524
ATCC	477	5525
ATCC	478	5517
ATCC	479	5521
ATCC	480	5508
ATCC	481	5529
ATCC	482	5507
ATCC	483	5542
ATCC	484	5522
ATCC	485	5481
ATCC	486	5530
ATCC	487	5508
ATCC	488	5530
ATCC	489	5532
ATCC	490	5516
ATCC	491	5509
ATCC	492	5525
ATCC	493	5528
ATCC	494	5528
ATCC	495	5524
ATCC	496	5513
ATCC	497	5533
ATCC	498	5521
ATCC	499	5535
ATCC	500	5527
ATCC	501	5545
ATCC	502	5531
ATCC	503	5527
ATCC	504	5536
ATCC	505	5524
ATCC	506	5515
ATCC	507	5535
ATCC	508	5534
ATCC	509	5534
ATCC	510	5524
ATCC	511	5537
ATCC	512	5533
ATCC	513	5542
ATCC	514	5530
ATCC	515	5536
ATCC	516	5543
ATCC	517	5497
ATCC	518	5518
ATCC	519	5522
ATCC	520	5532
ATCC	521	5520
ATCC	522	5545
ATCC	523	5542
ATCC	524	5541
ATCC	525	5546
ATCC	526	5535
ATCC	527	5537
ATCC	528	5531
ATCC	529	5534
ATCC	530	5540
ATCC	531	5529
ATCC	532	5536
ATCC	533	5524
ATCC	534	5530
ATCC	535	5527
ATCC	536	5534
ATCC	537	5540
ATCC	538	5532
ATCC	539	5535
ATCC	540	5541
ATCC	541	5524
ATCC	542	5538
ATCC	543	5527
ATCC	544	5533
ATCC	545	5516
ATCC	546	5535
ATCC	547	5539
ATCC	548	5542
ATCC	549	5539
ATCC	550	5545
ATCC	551	5537
ATCC	552	5526
ATCC	553	5543
ATCC	554	5536
ATCC	555	5520
ATCC	556	5536
ATCC	557	5543
ATCC	558	5536
ATCC	559	5536
ATCC	560	5534
ATCC	561	5539
ATCC	562	5546
ATCC	563	5544
ATCC	564	5541
ATCC	565	5533
ATCC	566	5535
ATCC	567	5539
ATCC	568	5526
ATCC	569	5532
ATCC	570	5505
ATCC	571	5521
ATCC	572	5529
ATCC	573	5540
ATCC	574	5513
ATCC	575	5502
ATCC	576	5507
ATCC	577	5494
ATCC	578	5507
ATCC	579	5540
ATCC	580	5473
ATCC	581	5485
ATCC	582	5377
ATCC	583	5229
ATCC	584	5357
ATCC	585	5533
ATCC	586	5534
ATCC	587	5476
ATCC	588	5490
ATCC	589	4923
ATCC	590	4820
ATCC	591	4705
ATCC	592	5343
ATCC	593	5048
ATCC	594	5277
ATCC	595	5050
ATCC	596	5136
ATCC	597	5158
ATCC	598	5289
ATCC	599	5537
ATCC	600	5527
ATCC	601	5538
ATCC	602	5540
ATCC	603	5539
ATCC	604	5528
ATCC	605	5516
ATCC	606	5522
ATCC	607	5533
ATCC	608	5542
ATCC	609	5536
ATCC	610	5519
ATCC	611	5542
ATCC	612	5526
ATCC	613	5544
ATCC	614	5522
ATCC	615	5522
ATCC	616	5504
ATCC	617	5527
ATCC	618	5523
ATCC	619	5506
ATCC	620	5502
ATCC	621	5501
ATCC	622	5517
ATCC	623	5487
ATCC	624	5540
ATCC	625	5522
ATCC	626	5487
ATCC	627	5517
ATCC	628	5504
ATCC	629	5488
ATCC	630	5511
ATCC	631	5523
ATCC	632	5505
ATCC	633	5505
ATCC	634	5521
ATCC	635	5521
ATCC	636	5520
ATCC	637	5504
ATCC	638	5525
ATCC	639	5526
ATCC	640	5527
ATCC	641	5519
ATCC	642	5534
ATCC	643	5500
ATCC	644	5509
ATCC	645	5523
ATCC	646	5526
ATCC	647	5514
ATCC	648	5534
ATCC	649	5531
ATCC	650	5526
ATCC	651	5539
ATCC	652	5532
ATCC	653	5519
ATCC	654	5531
ATCC	655	5518
ATCC	656	5528
ATCC	657	5527
ATCC	658	5494
ATCC	659	5517
ATCC	660	5502
ATCC	661	5514
ATCC	662	5509
ATCC	663	5521
ATCC	664	5529
ATCC	665	5528
ATCC	666	5530
ATCC	667	5523
ATCC	668	5513
ATCC	669	5511
ATCC	670	5512
ATCC	671	5523
ATCC	672	5519
ATCC	673	5524
ATCC	674	5507
ATCC	675	5512
ATCC	676	5515
ATCC	677	5519
ATCC	678	5519
ATCC	679	5513
ATCC	680	5518
ATCC	681	5518
ATCC	682	5506
ATCC	683	5528
ATCC	684	5520
ATCC	685	5517
ATCC	686	5504
ATCC	687	5521
ATCC	688	5517
ATCC	689	5522
ATCC	690	5531
ATCC	691	5517
ATCC	692	5511
ATCC	693	5507
ATCC	694	5518
ATCC	695	5524
ATCC	696	5506
ATCC	697	5522
ATCC	698	5518
ATCC	699	5517
ATCC	700	5527
ATCC	701	5505
ATCC	702	5511
ATCC	703	5523
ATCC	704	5522
ATCC	705	5514
ATCC	706	5513
ATCC	707	5513
ATCC	708	5515
ATCC	709	5502
ATCC	710	5507
ATCC	711	5477
ATCC	712	5501
ATCC	713	5510
ATCC	714	5518
ATCC	715	5494
ATCC	716	5487
ATCC	717	5494
ATCC	718	5467
ATCC	719	5487
ATCC	720	5525
ATCC	721	5468
ATCC	722	5486
ATCC	723	5472
ATCC	724	5378
ATCC	725	5331
ATCC	726	5508
ATCC	727	5513
ATCC	728	5475
ATCC	729	5466
ATCC	730	5335
ATCC	731	5372
ATCC	732	4721
ATCC	733	4837
ATCC	734	4968
ATCC	735	5431
ATCC	736	5447
ATCC	737	5470
ATCC	738	5412
ATCC	739	5304
ATCC	740	5519
ATCC	741	5512
ATCC	742	5506
ATCC	743	5518
ATCC	744	5518
ATCC	745	5519
ATCC	746	5499
ATCC	747	5512
ATCC	748	5518
ATCC	749	5520
ATCC	750	5521
ATCC	751	5506
ATCC	752	5529
ATCC	753	5509
ATCC	754	5507
ATCC	755	5506
ATCC	756	5509
ATCC	757	5485
ATCC	758	5514
ATCC	759	5505
ATCC	760	5502
ATCC	761	5483
ATCC	762	5489
ATCC	763	5518
ATCC	764	5459
ATCC	765	5512
ATCC	766	5476
ATCC	767	5464
ATCC	768	5486
ATCC	769	5519
ATCC	770	5475
ATCC	771	5499
ATCC	772	5490
ATCC	773	5486
ATCC	774	5485
ATCC	775	5503
ATCC	776	5521
ATCC	777	5503
ATCC	778	5488
ATCC	779	5510
ATCC	780	5512
ATCC	781	5508
ATCC	782	5503
ATCC	783	5514
ATCC	784	5485
ATCC	785	5481
ATCC	786	5500
ATCC	787	5509
ATCC	788	5495
ATCC	789	5515
ATCC	790	5514
ATCC	791	5499
ATCC	792	5511
ATCC	793	5508
ATCC	794	5505
ATCC	795	5505
ATCC	796	5494
ATCC	797	5510
ATCC	798	5496
ATCC	799	5481
ATCC	800	5485
ATCC	801	5488
ATCC	802	5504
ATCC	803	5491
ATCC	804	5507
ATCC	805	5510
ATCC	806	5524
ATCC	807	5511
ATCC	808	5512
ATCC	809	5493
ATCC	810	5500
ATCC	811	5502
ATCC	812	5462
ATCC	813	5516
ATCC	814	5503
ATCC	815	5481
ATCC	816	5486
ATCC	817	5508
ATCC	818	5487
ATCC	819	5495
ATCC	820	5489
ATCC	821	5482
ATCC	822	5487
ATCC	823	5481
ATCC	824	5506
ATCC	825	5490
ATCC	826	5484
ATCC	827	5473
ATCC	828	5478
ATCC	829	5491
ATCC	830	5497
ATCC	831	5499
ATCC	832	5494
ATCC	833	5480
ATCC	834	5478
ATCC	835	5494
ATCC	836	5497
ATCC	837	5482
ATCC	838	5486
ATCC	839	5492
ATCC	840	5480
ATCC	841	5499
ATCC	842	5488
ATCC	843	5491
ATCC	844	5489
ATCC	845	5296
ATCC	846	5296
ATCC	847	5292
ATCC	848	5306
ATCC	849	5129
ATCC	850	5190
ATCC	851	5213
ATCC	852	5164
ATCC	853	5196
ATCC	854	5195
ATCC	855	5203
ATCC	856	5199
ATCC	857	5171
ATCC	858	5180
ATCC	859	5167
ATCC	860	5181
ATCC	861	5208
ATCC	862	5157
ATCC	863	5180
ATCC	864	5170
ATCC	865	5117
ATCC	866	4966
ATCC	867	4984
ATCC	868	5094
ATCC	869	5072
ATCC	870	5107
ATCC	871	5074
ATCC	872	5026
ATCC	873	4855
ATCC	874	4676
ATCC	875	4254
ATCC	876	4374
ATCC	877	4523
ATCC	878	5155
ATCC	879	5123
ATCC	880	5017
ATCC	881	5198
ATCC	882	5200
ATCC	883	5198
ATCC	884	5207
ATCC	885	5208
ATCC	886	5205
ATCC	887	5188
ATCC	888	5194
ATCC	889	5210
ATCC	890	5205
ATCC	891	5194
ATCC	892	5199
ATCC	893	5212
ATCC	894	5186
ATCC	895	5202
ATCC	896	5197
ATCC	897	5211
ATCC	898	5182
ATCC	899	5195
ATCC	900	5173
ATCC	901	5190
ATCC	902	5171
ATCC	903	5189
ATCC	904	5206
ATCC	905	5144
ATCC	906	5200
ATCC	907	5174
ATCC	908	5158
ATCC	909	5186
ATCC	910	5211
ATCC	911	5157
ATCC	912	5192
ATCC	913	5200
ATCC	914	5190
ATCC	915	5180
ATCC	916	5194
ATCC	917	5209
ATCC	918	5193
ATCC	919	5170
ATCC	920	5208
ATCC	921	5196
ATCC	922	5206
ATCC	923	5188
ATCC	924	5190
ATCC	925	5188
ATCC	926	5177
ATCC	927	5195
ATCC	928	5203
ATCC	929	5173
ATCC	930	5195
ATCC	931	5201
ATCC	932	5194
ATCC	933	5203
ATCC	934	5191
ATCC	935	5203
ATCC	936	5210
ATCC	937	5201
ATCC	938	5214
ATCC	939	5201
ATCC	940	5176
ATCC	941	5193
ATCC	942	5181
ATCC	943	5192
ATCC	944	5172
ATCC	945	5198
ATCC	946	5206
ATCC	947	5219
ATCC	948	5212
ATCC	949	5086
ATCC	950	5087
ATCC	951	5091
ATCC	952	5089
ATCC	953	5103
ATCC	954	5098
ATCC	955	5096
ATCC	956	5084
ATCC	957	5103
ATCC	958	5110
ATCC	959	5091
ATCC	960	5097
ATCC	961	5097
ATCC	962	5080
ATCC	963	5090
ATCC	964	5101
ATCC	965	5107
ATCC	966	5091
ATCC	967	5095
ATCC	968	5108
ATCC	969	5075
ATCC	970	5094
ATCC	971	5098
ATCC	972	5092
ATCC	973	5095
ATCC	974	5103
ATCC	975	5093
ATCC	976	5097
ATCC	977	5098
ATCC	978	5085
ATCC	979	5087
ATCC	980	5092
ATCC	981	5094
ATCC	982	5102
ATCC	983	5097
ATCC	984	5104
ATCC	985	5110
ATCC	986	5106
ATCC	987	5099
ATCC	988	5099
ATCC	989	5116
ATCC	990	5031
ATCC	991	5076
ATCC	992	5106
ATCC	993	5067
ATCC	994	5113
ATCC	995	5086
ATCC	996	5093
ATCC	997	5085
ATCC	998	5055
ATCC	999	5080
ATCC	1000	5061
ATCC	1001	5073
ATCC	1002	5093
ATCC	1003	5049
ATCC	1004	5071
ATCC	1005	5068
ATCC	1006	5093
ATCC	1007	5074
ATCC	1008	5009
ATCC	1009	5020
ATCC	1010	5019
ATCC	1011	5000
ATCC	1012	5039
ATCC	1013	5090
ATCC	1014	5022
ATCC	1015	5024
ATCC	1016	4904
ATCC	1017	4917
ATCC	1018	4494
ATCC	1019	4601
ATCC	1020	4600
ATCC	1021	4447
ATCC	1022	4453
ATCC	1023	4913
ATCC	1024	5095
ATCC	1025	5112
ATCC	1026	5100
ATCC	1027	5101
ATCC	1028	5081
ATCC	1029	5090
ATCC	1030	5099
ATCC	1031	5095
ATCC	1032	5102
ATCC	1033	5082
ATCC	1034	5098
ATCC	1035	5081
ATCC	1036	5075
ATCC	1037	5080
ATCC	1038	5098
ATCC	1039	5086
ATCC	1040	5082
ATCC	1041	5065
ATCC	1042	5073
ATCC	1043	5052
ATCC	1044	5101
ATCC	1045	5110
ATCC	1046	5039
ATCC	1047	5080
ATCC	1048	5072
ATCC	1049	5072
ATCC	1050	5076
ATCC	1051	5096
ATCC	1052	5050
ATCC	1053	5104
ATCC	1054	5093
ATCC	1055	5083
ATCC	1056	5094
ATCC	1057	5082
ATCC	1058	5095
ATCC	1059	5087
ATCC	1060	5084
ATCC	1061	5097
ATCC	1062	5089
ATCC	1063	5110
ATCC	1064	5083
ATCC	1065	5095
ATCC	1066	5082
ATCC	1067	5071
ATCC	1068	5069
ATCC	1069	5104
ATCC	1070	5107
ATCC	1071	5090
ATCC	1072	5093
ATCC	1073	5082
ATCC	1074	5080
ATCC	1075	5073
ATCC	1076	5099
ATCC	1077	5097
ATCC	1078	5098
ATCC	1079	5094
ATCC	1080	5088
ATCC	1081	5082
ATCC	1082	5084
ATCC	1083	5064
ATCC	1084	5091
ATCC	1085	5071
ATCC	1086	5086
ATCC	1087	5091
ATCC	1088	5112
ATCC	1089	5106
ATCC	1090	5077
ATCC	1091	5084
ATCC	1092	5083
ATCC	1093	5082
ATCC	1094	5096
ATCC	1095	5086
ATCC	1096	5101
ATCC	1097	5088
ATCC	1098	5097
ATCC	1099	5107
ATCC	1100	5086
ATCC	1101	5094
ATCC	1102	5097
ATCC	1103	5081
ATCC	1104	5078
ATCC	1105	5100
ATCC	1106	5103
ATCC	1107	5090
ATCC	1108	5090
ATCC	1109	5108
ATCC	1110	5089
ATCC	1111	5092
ATCC	1112	5094
ATCC	1113	5094
ATCC	1114	5093
ATCC	1115	5092
ATCC	1116	5093
ATCC	1117	5106
ATCC	1118	5104
ATCC	1119	5082
ATCC	1120	5092
ATCC	1121	5079
ATCC	1122	5073
ATCC	1123	5099
ATCC	1124	5109
ATCC	1125	5097
ATCC	1126	5104
ATCC	1127	5098
ATCC	1128	5089
ATCC	1129	5092
ATCC	1130	5107
ATCC	1131	5033
ATCC	1132	5074
ATCC	1133	5101
ATCC	1134	5068
ATCC	1135	5105
ATCC	1136	5082
ATCC	1137	5081
ATCC	1138	5077
ATCC	1139	5039
ATCC	1140	5075
ATCC	1141	5055
ATCC	1142	5078
ATCC	1143	5109
ATCC	1144	5044
ATCC	1145	5113
ATCC	1146	5060
ATCC	1147	5091
ATCC	1148	5072
ATCC	1149	5096
ATCC	1150	5026
ATCC	1151	5069
ATCC	1152	5033
ATCC	1153	5039
ATCC	1154	5090
ATCC	1155	5027
ATCC	1156	5023
ATCC	1157	4907
ATCC	1158	4925
ATCC	1159	4935
ATCC	1160	4928
ATCC	1161	4998
ATCC	1162	5066
ATCC	1163	4664
ATCC	1164	4576
ATCC	1165	4665
ATCC	1166	5034
ATCC	1167	5094
ATCC	1168	5100
ATCC	1169	5081
ATCC	1170	5081
ATCC	1171	5095
ATCC	1172	5091
ATCC	1173	5097
ATCC	1174	5076
ATCC	1175	5095
ATCC	1176	5076
ATCC	1177	5074
ATCC	1178	5077
ATCC	1179	5099
ATCC	1180	5081
ATCC	1181	5081
ATCC	1182	5092
ATCC	1183	5090
ATCC	1184	5053
ATCC	1185	5077
ATCC	1186	5092
ATCC	1187	5067
ATCC	1188	5066
ATCC	1189	5074
ATCC	1190	5064
ATCC	1191	5073
ATCC	1192	5085
ATCC	1193	5052
ATCC	1194	5104
ATCC	1195	5094
ATCC	1196	5081
ATCC	1197	5087
ATCC	1198	5095
ATCC	1199	5084
ATCC	1200	5083
ATCC	1201	5096
ATCC	1202	5088
ATCC	1203	5089
ATCC	1204	5096
ATCC	1205	5089
ATCC	1206	5089
ATCC	1207	5084
ATCC	1208	5100
ATCC	1209	5070
ATCC	1210	5092
ATCC	1211	5105
ATCC	1212	5094
ATCC	1213	5092
ATCC	1214	5112
ATCC	1215	5098
ATCC	1216	5053
ATCC	1217	5096
ATCC	1218	5081
ATCC	1219	5093
ATCC	1220	5085
ATCC	1221	5081
ATCC	1222	5095
ATCC	1223	5096
ATCC	1224	5058
ATCC	1225	5091
ATCC	1226	5069
ATCC	1227	5063
ATCC	1228	5088
ATCC	1229	5100
ATCC	1230	5105
ATCC	1231	5084
ATCC	1232	5091
ATCC	1233	5083
ATCC	1234	5086
ATCC	1235	5095
ATCC	1236	5077
ATCC	1237	5100
ATCC	1238	5087
ATCC	1239	5092
ATCC	1240	5107
ATCC	1241	5088
ATCC	1242	5086
ATCC	1243	5094
ATCC	1244	5074
ATCC	1245	5081
ATCC	1246	5098
ATCC	1247	5096
ATCC	1248	5086
ATCC	1249	5087
ATCC	1250	5109
ATCC	1251	5104
ATCC	1252	5102
ATCC	1253	5105
ATCC	1254	5096
ATCC	1255	5108
ATCC	1256	5103
ATCC	1257	5092
ATCC	1258	5106
ATCC	1259	5104
ATCC	1260	5094
ATCC	1261	5103
ATCC	1262	5120
ATCC	1263	5091
ATCC	1264	5104
ATCC	1265	5115
ATCC	1266	5104
ATCC	1267	5107
ATCC	1268	5099
ATCC	1269	5092
ATCC	1270	5098
ATCC	1271	5111
ATCC	1272	5036
ATCC	1273	5089
ATCC	1274	5109
ATCC	1275	5070
ATCC	1276	5112
ATCC	1277	5085
ATCC	1278	5080
ATCC	1279	5075
ATCC	1280	5048
ATCC	1281	5080
ATCC	1282	5067
ATCC	1283	5084
ATCC	1284	5112
ATCC	1285	5052
ATCC	1286	5063
ATCC	1287	5049
ATCC	1288	5107
ATCC	1289	5078
ATCC	1290	5095
ATCC	1291	5027
ATCC	1292	5059
ATCC	1293	5008
ATCC	1294	4939
ATCC	1295	5038
ATCC	1296	4994
ATCC	1297	5032
ATCC	1298	4929
ATCC	1299	4920
ATCC	1300	4955
ATCC	1301	4953
ATCC	1302	4919
ATCC	1303	4965
ATCC	1304	4962
ATCC	1305	4952
ATCC	1306	4723
ATCC	1307	4774
ATCC	1308	4865
ATCC	1309	5046
ATCC	1310	5057
ATCC	1311	5085
ATCC	1312	5005
ATCC	1313	4504
ATCC	1314	4569
ATCC	1315	4629
ATCC	1316	4669
ATCC	1317	4717
ATCC	1318	4714
ATCC	1319	4714
ATCC	1320	4717
ATCC	1321	4734
ATCC	1322	4711
ATCC	1323	4710
ATCC	1324	4723
ATCC	1325	4699
ATCC	1326	4704
ATCC	1327	4720
ATCC	1328	4720
ATCC	1329	4724
ATCC	1330	4699
ATCC	1331	4731
ATCC	1332	4728
ATCC	1333	4714
ATCC	1334	4695
ATCC	1335	4730
ATCC	1336	4720
ATCC	1337	4731
ATCC	1338	4721
ATCC	1339	4726
ATCC	1340	4699
ATCC	1341	4703
ATCC	1342	4737
ATCC	1343	4727
ATCC	1344	4733
ATCC	1345	4725
ATCC	1346	4725
ATCC	1347	4723
ATCC	1348	4725
ATCC	1349	4718
ATCC	1350	4705
ATCC	1351	4710
ATCC	1352	4716
ATCC	1353	4633
ATCC	1354	4436
ATCC	1355	4444
ATCC	1356	4445
ATCC	1357	4490
ATCC	1358	4530
ATCC	1359	4520
ATCC	1360	4529
ATCC	1361	4503
ATCC	1362	4509
ATCC	1363	4530
ATCC	1364	4515
